sku_id,category,region,customer_tier,current_price,recommended_price,price_change_pct,predicted_current_units,predicted_recommended_units,current_revenue,projected_revenue,current_gross_profit,projected_gross_profit,gross_profit_lift,gross_margin_pct,expected_ending_inventory,expected_weeks_of_cover,elasticity,elasticity_confidence,recommendation_action,reason_code,guardrail_triggered,approval_status,policy_version,pricing_action,pricing_reason_code,modeled_gp_lift,on_hand_inventory,on_order_inventory,average_weekly_demand,demand_std,inventory_turns,on_hand_weeks_of_cover,available_weeks_of_cover,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,inventory_status,inventory_action,inventory_reason_code,recommended_order_quantity,transfer_candidate_flag,pricing_confidence,inventory_confidence,joint_confidence,joint_confidence_score,manual_review_required,generated_at
SKU-00431,Tools,Interior,Trade,255.0,274.99,0.0784,9.13,9.061354170113933,2328.15,2491.7817832396304,445.3614,623.1493262787351,177.78792627873509,0.25008182115713296,52.50864582988606,5.794790143295529,-0.1,0.91,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,177.78792627873509,142.92,25.53,10.586,1.041,0.22,13.5,15.91,0.1768,0.0,1.59,10.66,83.76,17272.99,0.0,0.257,SLOW_MOVING,HOLD_PRICE,NO_INVENTORY_ACTION,0.0,False,0.91,0.907,HIGH,0.907,False,2026-06-19T14:14:10.290113
SKU-00431,Tools,Lower Mainland,Fleet,234.38,260.99,0.1135,17.68,17.49089082198003,4143.8384,4564.947595628569,497.86879999999974,957.9760903198467,460.1072903198469,0.2098547837081881,14.19910917801997,0.8118002291899608,-0.1,0.625,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,460.1072903198469,195.45000000000002,66.14,16.52,1.975,0.235,11.83,15.83,0.2158,0.0,3.02,17.18,129.43,26691.05,0.0,0.107,SLOW_MOVING,HOLD_PRICE,NO_INVENTORY_ACTION,0.0,False,0.625,0.807,HIGH,0.807,False,2026-06-19T14:14:10.290193
SKU-00431,Tools,Lower Mainland,Retail,279.84,307.99,0.1006,18.25,18.075910670709167,5107.08,5567.199727471717,1343.565,1839.5854289580725,496.02042895807244,0.3304328062599436,102.84408932929084,5.689566141524641,-0.1,0.785,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,496.02042895807244,195.45000000000002,66.14,16.52,1.975,0.235,11.83,15.83,0.2158,0.0,3.02,17.18,129.43,26691.05,0.0,0.107,SLOW_MOVING,HOLD_PRICE,NO_INVENTORY_ACTION,0.0,False,0.785,0.863,HIGH,0.863,False,2026-06-19T14:14:10.290273
SKU-00431,Tools,Lower Mainland,Trade,257.45,279.99,0.0876,17.86,17.71073121633473,4598.057,4958.827633261561,914.9677999999999,1306.5206418290127,391.5528418290128,0.2634736954891246,25.129268783665275,1.4188724608099963,-0.1,0.73,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,391.5528418290128,195.45000000000002,66.14,16.52,1.975,0.235,11.83,15.83,0.2158,0.0,3.02,17.18,129.43,26691.05,0.0,0.107,SLOW_MOVING,HOLD_PRICE,NO_INVENTORY_ACTION,0.0,False,0.73,0.844,HIGH,0.844,False,2026-06-19T14:14:10.290352
SKU-00431,Tools,Northern BC,Fleet,241.06,260.99,0.0827,9.99,9.910957566250055,2408.1894,2586.660815215602,348.05160000000024,542.8231459035155,194.7715459035153,0.20985478370818805,89.68904243374993,9.049483042806024,-0.1,1.0,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,194.7715459035153,217.14,0.0,9.831,1.221,0.137,22.09,22.09,0.1153,0.0,1.87,10.29,138.49,28559.41,0.0,0.607,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,1.0,0.938,HIGH,0.938,False,2026-06-19T14:14:10.290433
SKU-00431,Tools,Northern BC,Retail,278.0,305.99,0.1007,9.06,8.973501792625283,2518.6800000000003,2745.8018135254106,650.3268000000003,895.2862738502247,244.9594738502244,0.3260564070721266,17.596498207374715,1.9609399556632496,-0.1,0.905,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,244.9594738502244,217.14,0.0,9.831,1.221,0.137,22.09,22.09,0.1153,0.0,1.87,10.29,138.49,28559.41,0.0,0.607,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.905,0.905,HIGH,0.905,False,2026-06-19T14:14:10.290517
SKU-00431,Tools,Northern BC,Trade,254.66,278.99,0.0955,9.26,9.175889954332849,2358.1515999999997,2559.981538359322,448.55439999999976,667.7295119768016,219.17511197680187,0.26083372163876845,81.79411004566715,8.914024737954058,-0.1,0.965,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,219.17511197680187,217.14,0.0,9.831,1.221,0.137,22.09,22.09,0.1153,0.0,1.87,10.29,138.49,28559.41,0.0,0.607,SLOW_MOVING,STOP_OR_DELAY_ORDER,OBSOLESCENCE_STOP_ORDER,0.0,False,0.965,0.926,HIGH,0.926,False,2026-06-19T14:14:10.290599
SKU-00431,Tools,Vancouver Island,Fleet,236.37,260.99,0.1042,13.72,13.584728405563627,3242.9964,3545.4782665680514,413.6579999999999,744.0355747727203,330.37757477272044,0.20985478370818816,60.84527159443638,4.478946488876229,-0.1,1.0,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,330.37757477272044,126.22000000000001,0.47,11.559,2.611,0.248,10.92,10.96,0.2332,0.0,3.99,13.9,34.22,7056.85,0.0,0.107,SLOW_MOVING,HOLD_PRICE,NO_INVENTORY_ACTION,0.0,False,1.0,0.938,HIGH,0.938,False,2026-06-19T14:14:10.290694
SKU-00431,Tools,Vancouver Island,Retail,280.23,308.99,0.1026,11.54,11.427805208831819,3233.8541999999998,3531.077531476944,854.0754000000002,1174.4355413116464,320.3601413116462,0.33259976051004897,31.50219479116818,2.7566268601447765,-0.1,1.0,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,320.3601413116462,126.22000000000001,0.47,11.559,2.611,0.248,10.92,10.96,0.2332,0.0,3.99,13.9,34.22,7056.85,0.0,0.107,SLOW_MOVING,HOLD_PRICE,NO_INVENTORY_ACTION,0.0,False,1.0,0.938,HIGH,0.938,False,2026-06-19T14:14:10.290783
SKU-00431,Tools,Vancouver Island,Trade,261.7,269.99,0.0317,13.12,13.079147555952218,3433.5039999999995,3531.2390486315394,727.8975999999998,834.057239643073,106.1596396430732,0.23619393310863365,0.0,0.0,-0.1,0.98,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,106.1596396430732,126.22000000000001,0.47,11.559,2.611,0.248,10.92,10.96,0.2332,0.0,3.99,13.9,34.22,7056.85,0.0,0.107,SLOW_MOVING,HOLD_PRICE,NO_INVENTORY_ACTION,0.0,False,0.98,0.931,HIGH,0.931,False,2026-06-19T14:14:10.290894
SKU-00432,Electrical,Interior,Fleet,672.45,678.99,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.275,Hold,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Hold,MAP_CONSTRAINT,0.0,0.0,39.17,93.401,23.3,73.981,0.0,0.42,0.0,1.0,90.74,611.12,0.0,0.0,247.34,0.323,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,572.0,False,0.275,0.676,MEDIUM,0.676,False,2026-06-19T14:14:10.291164
SKU-00432,Electrical,Interior,Retail,799.58,799.99,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.27,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,39.17,93.401,23.3,73.981,0.0,0.42,0.0,1.0,90.74,611.12,0.0,0.0,247.34,0.323,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,572.0,False,0.27,0.675,MEDIUM,0.675,False,2026-06-19T14:14:10.291317
SKU-00432,Electrical,Interior,Trade,728.69,728.99,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.3,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,39.17,93.401,23.3,73.981,0.0,0.42,0.0,1.0,90.74,611.12,0.0,0.0,247.34,0.323,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,572.0,False,0.3,0.685,MEDIUM,0.685,False,2026-06-19T14:14:10.291418
SKU-00432,Electrical,Lower Mainland,Fleet,667.48,687.99,0.0307,101.25,100.94403137255881,67582.35,69448.48414400674,22510.912500000006,24513.24857851219,2002.336078512184,0.35297024666056204,0.0,0.0,-0.1,1.0,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,2002.336078512184,0.0,72.67,113.655,17.544,77.608,0.0,0.64,1.0,1.0,68.33,701.55,0.0,0.0,277.95,0.023,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,629.0,False,1.0,0.93,HIGH,0.93,False,2026-06-19T14:14:10.291519
SKU-00432,Electrical,Lower Mainland,Retail,784.22,784.99,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.25,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,72.67,113.655,17.544,77.608,0.0,0.64,1.0,1.0,68.33,701.55,0.0,0.0,277.95,0.023,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,629.0,False,0.25,0.667,MEDIUM,0.667,False,2026-06-19T14:14:10.291627
SKU-00432,Electrical,Lower Mainland,Trade,711.21,711.99,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.185,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,72.67,113.655,17.544,77.608,0.0,0.64,1.0,1.0,68.33,701.55,0.0,0.0,277.95,0.023,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,629.0,False,0.185,0.645,MEDIUM,0.645,False,2026-06-19T14:14:10.291711
SKU-00432,Electrical,Northern BC,Fleet,534.67,678.99,0.2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.47,Increase,MAP_CONSTRAINT,"MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,40.9,98.56,72.004,23.998,1.855,0.57,1.94,0.6673,1.0,93.46,494.63,0.0,0.0,193.59,0.023,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,356.0,False,0.47,0.744,HIGH,0.744,False,2026-06-19T14:14:10.291795
SKU-00432,Electrical,Northern BC,Retail,789.17,812.99,0.0302,82.04,81.79639962649934,64743.5068,66499.6549323477,28223.400800000003,30087.987638611514,1864.5868386115108,0.45245328970836046,0.0,0.0,-0.1,0.485,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,1864.5868386115108,40.9,98.56,72.004,23.998,1.855,0.57,1.94,0.6673,1.0,93.46,494.63,0.0,0.0,193.59,0.023,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,356.0,False,0.485,0.75,HIGH,0.75,False,2026-06-19T14:14:10.291879
SKU-00432,Electrical,Northern BC,Trade,713.24,713.99,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.42,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,40.9,98.56,72.004,23.998,1.855,0.57,1.94,0.6673,1.0,93.46,494.63,0.0,0.0,193.59,0.023,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,356.0,False,0.42,0.727,HIGH,0.727,False,2026-06-19T14:14:10.291968
SKU-00432,Electrical,Vancouver Island,Fleet,680.01,683.99,0.0059,1.68,1.6790198726792298,1142.4168,1148.4328027138665,394.5648,401.01710639070745,6.452306390707463,0.34918639161391263,0.0,0.0,-0.1,0.265,Hold,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,6.452306390707463,0.0,40.900000000000006,74.37,22.007,90.325,0.0,0.55,1.0,1.0,85.71,500.06,0.0,0.0,211.83,0.023,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,460.0,False,0.265,0.673,MEDIUM,0.673,False,2026-06-19T14:14:10.292055
SKU-00432,Electrical,Vancouver Island,Retail,683.18,703.99,0.0305,63.85,63.658700221058126,43621.043,44815.08836862271,15198.215499999998,16477.417965218687,1279.2024652186883,0.36767567721132405,0.0,0.0,-0.1,0.355,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,1279.2024652186883,0.0,40.900000000000006,74.37,22.007,90.325,0.0,0.55,1.0,1.0,85.71,500.06,0.0,0.0,211.83,0.023,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,460.0,False,0.355,0.704,HIGH,0.704,False,2026-06-19T14:14:10.292140
SKU-00432,Electrical,Vancouver Island,Trade,717.17,717.99,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.39,Hold,STOCKOUT_PROTECTION,"TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Hold,STOCKOUT_PROTECTION,0.0,0.0,40.900000000000006,74.37,22.007,90.325,0.0,0.55,1.0,1.0,85.71,500.06,0.0,0.0,211.83,0.023,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,460.0,False,0.39,0.716,HIGH,0.716,False,2026-06-19T14:14:10.292222
SKU-00433,Fluids,Interior,Fleet,324.39,359.99,0.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.305,Increase,PRICE_LADDER_CONSTRAINT,"MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,0.0,0.0,58.68,59.879,19.187,104.178,0.0,0.98,1.0,0.999,50.77,204.74,0.0,0.0,150.28,0.197,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,240.0,False,0.305,0.687,MEDIUM,0.687,False,2026-06-19T14:14:10.292304
SKU-00433,Fluids,Interior,Retail,393.5,393.99,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.395,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,58.68,59.879,19.187,104.178,0.0,0.98,1.0,0.999,50.77,204.74,0.0,0.0,150.28,0.197,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,240.0,False,0.395,0.718,HIGH,0.718,False,2026-06-19T14:14:10.292385
SKU-00433,Fluids,Interior,Trade,357.89,368.99,0.031,29.14,29.05113096147888,10428.9146,10719.576813476091,2873.2039999999997,3186.9090664742316,313.7050664742319,0.2972980297569039,0.0,0.0,-0.1,0.29,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,313.7050664742319,0.0,58.68,59.879,19.187,104.178,0.0,0.98,1.0,0.999,50.77,204.74,0.0,0.0,150.28,0.197,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,240.0,False,0.29,0.681,MEDIUM,0.681,False,2026-06-19T14:14:10.292472
SKU-00433,Fluids,Lower Mainland,Fleet,334.77,359.99,0.0753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.165,Manual Review,PRICE_LADDER_CONSTRAINT,"MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Manual Review,PRICE_LADDER_CONSTRAINT,0.0,0.0,42.55,80.306,19.368,93.221,0.0,0.53,1.0,1.0,51.25,257.75,0.0,0.0,275.58,0.197,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,324.0,False,0.165,0.638,MEDIUM,0.638,False,2026-06-19T14:14:10.292564
SKU-00433,Fluids,Lower Mainland,Retail,386.76,398.99,0.0316,9.19,9.161434173018653,3554.3243999999995,3655.3206206927125,1171.4492999999993,1279.8523539707057,108.40305397070642,0.3501340885736484,0.0,0.0,-0.1,0.26,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,108.40305397070642,0.0,42.55,80.306,19.368,93.221,0.0,0.53,1.0,1.0,51.25,257.75,0.0,0.0,275.58,0.197,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,324.0,False,0.26,0.671,MEDIUM,0.671,False,2026-06-19T14:14:10.292646
SKU-00433,Fluids,Lower Mainland,Trade,351.03,359.99,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000002,0.23,Test,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Test,MAP_CONSTRAINT,0.0,0.0,42.55,80.306,19.368,93.221,0.0,0.53,1.0,1.0,51.25,257.75,0.0,0.0,275.58,0.197,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,324.0,False,0.23,0.661,MEDIUM,0.661,False,2026-06-19T14:14:10.292728
SKU-00433,Fluids,Northern BC,Fleet,321.91,359.99,0.1183,61.58,60.89534393384123,19823.217800000002,21921.714862743505,3856.1396000000022,6132.16113413781,2276.021534137808,0.2797299924997916,0.0,0.0,-0.1,0.48,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,2276.021534137808,144.26999999999998,3.57,45.666,16.943,0.56,3.16,3.24,0.4444,0.1315,44.83,162.26,0.0,0.0,33.11,0.047,UNDERSTOCKED,REPLENISH,UNDERSTOCKED_REPLENISH,24.0,False,0.48,0.756,HIGH,0.756,False,2026-06-19T14:14:10.292812
SKU-00433,Fluids,Northern BC,Retail,388.41,427.99,0.1019,27.98,27.709799811325258,10867.711800000001,11859.517221249098,3612.7776000000003,4674.643228170571,1061.8656281705707,0.39416808803944015,82.59020018867474,2.9805412074799382,-0.1,0.465,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,1061.8656281705707,144.26999999999998,3.57,45.666,16.943,0.56,3.16,3.24,0.4444,0.1315,44.83,162.26,0.0,0.0,33.11,0.047,UNDERSTOCKED,REPLENISH,UNDERSTOCKED_REPLENISH,24.0,False,0.465,0.751,HIGH,0.751,False,2026-06-19T14:14:10.292896
SKU-00433,Fluids,Northern BC,Trade,354.02,364.99,0.031,25.85,25.771234968366365,9151.417,9406.24305110404,2448.7704999999987,2724.0195361563246,275.24903615632593,0.2895969752595961,0.0,0.0,-0.1,0.515,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,275.24903615632593,144.26999999999998,3.57,45.666,16.943,0.56,3.16,3.24,0.4444,0.1315,44.83,162.26,0.0,0.0,33.11,0.047,UNDERSTOCKED,REPLENISH,UNDERSTOCKED_REPLENISH,24.0,False,0.515,0.768,HIGH,0.768,False,2026-06-19T14:14:10.292981
SKU-00433,Fluids,Vancouver Island,Fleet,335.26,359.99,0.0738,60.37,59.94187259150205,20239.6462,21578.474714214823,4586.308899999998,6036.146569964256,1449.8376699642577,0.27972999249979164,0.0,0.0,-0.1,0.38,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,1449.8376699642577,28.94,65.39,51.847,16.767,2.016,0.56,1.82,0.676,0.9265,44.36,177.68,0.0,0.0,115.14,0.047,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,84.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:10.293063
SKU-00433,Fluids,Vancouver Island,Retail,390.34,390.99,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.38,Hold,COMPETITOR_PRICE_GAP,,Pending,v2.0.0-inventory-engine,Hold,COMPETITOR_PRICE_GAP,0.0,28.94,65.39,51.847,16.767,2.016,0.56,1.82,0.676,0.9265,44.36,177.68,0.0,0.0,115.14,0.047,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,84.0,False,0.38,0.713,HIGH,0.713,False,2026-06-19T14:14:10.293145
SKU-00433,Fluids,Vancouver Island,Trade,349.28,359.99,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.37,Increase,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,28.94,65.39,51.847,16.767,2.016,0.56,1.82,0.676,0.9265,44.36,177.68,0.0,0.0,115.14,0.047,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,84.0,False,0.37,0.71,HIGH,0.71,False,2026-06-19T14:14:10.293226
SKU-00434,Filters,Interior,Fleet,68.47,75.99,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.455,Increase,STOCKOUT_PROTECTION,"MARGIN_FLOOR,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,STOCKOUT_PROTECTION,0.0,0.0,40.46,109.111,38.313,90.18,0.0,0.37,1.0,0.9995,89.4,307.62,0.0,0.0,344.08,0.388,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,437.0,False,0.455,0.739,HIGH,0.739,False,2026-06-19T14:14:10.293309
SKU-00434,Filters,Interior,Retail,83.62,83.99,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.615,Hold,COMPETITOR_PRICE_GAP,,Pending,v2.0.0-inventory-engine,Hold,COMPETITOR_PRICE_GAP,0.0,0.0,40.46,109.111,38.313,90.18,0.0,0.37,1.0,0.9995,89.4,307.62,0.0,0.0,344.08,0.388,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,437.0,False,0.615,0.795,HIGH,0.795,False,2026-06-19T14:14:10.293391
SKU-00434,Filters,Interior,Trade,66.44,75.99,0.1437,35.35,34.87841461823487,2348.654,2650.410726839668,82.01199999999972,414.00678151844795,331.99478151844824,0.15620476378470852,0.0,0.0,-0.1,0.55,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,331.99478151844824,0.0,40.46,109.111,38.313,90.18,0.0,0.37,1.0,0.9995,89.4,307.62,0.0,0.0,344.08,0.388,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,437.0,False,0.55,0.772,HIGH,0.772,False,2026-06-19T14:14:10.293477
SKU-00434,Filters,Lower Mainland,Fleet,68.59,75.99,0.1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.455,Increase,MAP_CONSTRAINT,"MARGIN_FLOOR,MAP,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,0.0,52.62,139.206,34.891,91.49,0.0,0.38,1.0,1.0,81.42,359.83,0.0,0.0,385.75,0.388,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,557.0,False,0.455,0.739,HIGH,0.739,False,2026-06-19T14:14:10.293560
SKU-00434,Filters,Lower Mainland,Retail,80.99,80.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.615,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,52.62,139.206,34.891,91.49,0.0,0.38,1.0,1.0,81.42,359.83,0.0,0.0,385.75,0.388,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,557.0,False,0.615,0.795,HIGH,0.795,False,2026-06-19T14:14:10.293639
SKU-00434,Filters,Lower Mainland,Trade,76.79,79.99,0.0417,69.46,69.17699235800367,5333.8333999999995,5533.467618716713,880.0581999999995,1097.8388687215174,217.78066872151794,0.19839979997499674,0.0,0.0,-0.1,0.55,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,217.78066872151794,0.0,52.62,139.206,34.891,91.49,0.0,0.38,1.0,1.0,81.42,359.83,0.0,0.0,385.75,0.388,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,557.0,False,0.55,0.772,HIGH,0.772,False,2026-06-19T14:14:10.293723
SKU-00434,Filters,Northern BC,Fleet,69.71,75.99,0.0901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000002,0.18,Manual Review,MAP_CONSTRAINT,"MARGIN_FLOOR,MAP,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Manual Review,MAP_CONSTRAINT,0.0,30.29,78.0,82.361,11.257,2.85,0.37,1.31,0.7292,0.9998,26.27,190.99,0.0,0.0,156.08,0.238,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,83.0,False,0.18,0.643,MEDIUM,0.643,False,2026-06-19T14:14:10.293807
