sku_id,category,region,unit_cost,on_hand_inventory,on_order_inventory,available_inventory,average_weekly_demand,demand_std,demand_trend,on_hand_weeks_of_cover,available_weeks_of_cover,inventory_turns,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,lead_time_weeks,case_pack,minimum_order_quantity,lifecycle_stage,product_age_weeks,inventory_status,net_requirement,recommended_order_quantity,expected_stockout_weeks,replenishment_action,replenishment_reason
SKU-00396,Tools,Vancouver Island,202.46,100.64,81.0,181.64,23.939,3.856,-0.6052,4.2,7.59,0.541,0.1711,0.0,13.17,115.77,0.0,0.0,45.77,0.571,4.29,1,1,Growth,43,STOCKOUT_RISK,0.0,0.0,4.2,REPLENISH,BELOW_REORDER_POINT
SKU-00397,Suspension,Interior,216.79,158.72,11.96,170.68,4.378,0.759,0.0313,36.26,38.99,0.09,0.08,0.0,2.46,19.34,135.66,29409.73,0.0,0.558,3.86,6,1,Mature,100,SLOW_MOVING,0.0,0.0,36.25,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00397,Suspension,Lower Mainland,216.79,378.69,0.0,378.69,6.809,1.922,0.2555,55.62,55.62,0.055,0.0509,0.0,6.23,32.49,324.22,70287.65,0.0,0.558,3.86,6,1,Mature,100,SLOW_MOVING,0.0,0.0,55.62,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00397,Suspension,Northern BC,216.79,330.89,0.0,330.89,3.631,0.408,-0.0723,91.12,91.12,0.034,0.0308,0.0,1.32,15.33,301.84,65435.89,0.0,0.558,3.86,6,1,Mature,100,SLOW_MOVING,0.0,0.0,91.13,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00397,Suspension,Vancouver Island,216.79,262.38,73.64,336.02,4.516,0.775,0.0095,58.1,74.4,0.048,0.046,0.0,2.51,19.93,299.89,65013.15,0.0,0.558,3.86,6,1,Mature,100,SLOW_MOVING,0.0,0.0,58.1,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00398,Electrical,Interior,415.37,52.43,54.06,106.49000000000001,14.849,2.424,-0.2146,3.53,7.17,0.697,0.3746,0.0,8.94,83.19,0.0,0.0,15.73,0.792,5.0,6,1,Decline,145,STOCKOUT_RISK,0.0,0.0,3.53,REPLENISH,BELOW_REORDER_POINT
SKU-00398,Electrical,Lower Mainland,415.37,150.06,37.27,187.33,20.091,3.152,0.1401,7.47,9.32,0.334,0.2932,0.0,11.63,112.09,26.6,11048.84,0.0,0.642,5.0,6,1,Decline,145,OBSOLETE_RISK,0.0,0.0,7.47,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00398,Electrical,Northern BC,415.37,154.53,21.38,175.91,10.786,1.592,-0.1078,14.33,16.31,0.23,0.1209,0.0,5.87,59.8,89.62,37225.46,10.27,0.942,5.0,6,1,Decline,145,OBSOLETE_RISK,0.0,0.0,14.33,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00398,Electrical,Vancouver Island,415.37,36.74,32.32,69.06,15.229,4.159,0.1427,2.41,4.53,1.044,0.5155,0.7769,15.34,91.49,0.0,0.0,15.44,0.642,5.0,6,1,Decline,145,STOCKOUT_RISK,22.429999999999993,24.0,2.41,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00399,Electrical,Interior,196.9,0.0,89.57000000000001,89.57000000000001,88.764,23.917,-0.2435,0.0,1.01,81.343,1.0,0.4866,39.46,128.23,0.0,0.0,202.98,0.218,1.0,1,12,Growth,64,STOCKOUT,38.65999999999998,356.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00399,Electrical,Lower Mainland,196.9,6.65,73.97,80.62,107.09,28.75,0.0,0.06,0.75,13.043,0.9368,0.8214,47.44,154.53,0.0,0.0,200.86,0.068,1.0,1,12,Growth,64,STOCKOUT_RISK,73.91,74.0,0.06,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00399,Electrical,Northern BC,196.9,0.0,50.81999999999999,50.81999999999999,63.332,13.051,-0.6439,0.0,0.8,78.082,1.0,0.8312,21.53,84.87,0.0,0.0,174.86,0.218,1.0,1,12,Growth,64,STOCKOUT,34.05000000000001,254.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00399,Electrical,Vancouver Island,196.9,0.0,66.35000000000001,66.35000000000001,69.462,10.401,0.0901,0.0,0.96,77.487,1.0,0.6176,17.16,86.62,0.0,0.0,151.73,0.068,1.0,1,12,Growth,64,STOCKOUT,20.269999999999996,278.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00400,Suspension,Interior,366.03,19.99,111.68,131.67000000000002,79.274,16.402,2.4223,0.25,1.66,4.581,0.9014,0.9771,40.92,222.11,0.0,0.0,96.7,0.146,2.29,6,1,Growth,32,STOCKOUT_RISK,90.44,96.0,0.25,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00400,Suspension,Lower Mainland,366.03,0.0,40.8,40.8,109.921,9.922,-1.0,0.0,0.37,90.863,0.0,1.0,24.75,276.0,0.0,0.0,353.35,0.446,2.29,6,1,Growth,32,STOCKOUT,235.2,444.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00400,Suspension,Northern BC,366.03,0.0,36.21,36.21,65.18,8.428,-1.0,0.0,0.56,73.858,0.0,1.0,21.02,170.01,0.0,0.0,194.28,0.446,2.29,6,1,Growth,32,STOCKOUT,133.79999999999998,264.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00400,Suspension,Vancouver Island,366.03,0.0,55.089999999999996,55.089999999999996,76.75,11.481,0.4315,0.0,0.72,65.051,0.0,1.0,28.64,204.07,0.0,0.0,230.16,0.296,2.29,6,1,Growth,32,STOCKOUT,148.98,312.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00401,Electrical,Interior,78.14,0.0,70.94999999999999,70.94999999999999,76.469,16.287,0.3212,0.0,0.93,89.241,1.0,0.8275,28.73,116.12,0.0,0.0,107.74,0.247,1.14,6,12,New,9,STOCKOUT,45.170000000000016,306.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00401,Electrical,Lower Mainland,78.14,0.0,15.36,15.36,111.114,23.882,-0.2536,0.0,0.14,92.791,1.0,1.0,42.13,169.11,0.0,0.0,353.97,0.397,1.14,6,12,New,9,STOCKOUT,153.75,450.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00401,Electrical,Northern BC,78.14,0.0,33.21,33.21,60.776,5.737,-0.6867,0.0,0.55,81.558,1.0,1.0,10.12,79.58,0.0,0.0,132.82,0.397,1.14,6,12,New,9,STOCKOUT,46.37,246.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00401,Electrical,Vancouver Island,78.14,32.97,69.87,102.84,68.481,14.032,0.1115,0.48,1.5,2.641,0.7545,0.0507,24.75,103.02,0.0,0.0,106.72,0.247,1.14,6,12,New,9,STOCKOUT_RISK,0.1799999999999926,12.0,0.48,REPLENISH,BELOW_REORDER_POINT
SKU-00402,Engine Components,Interior,533.27,13.82,35.89,49.71,19.281,2.115,0.4476,0.72,2.58,2.912,0.6244,1.0,8.55,124.23,0.0,0.0,33.76,0.245,6.0,12,1,Mature,121,STOCKOUT_RISK,74.52,84.0,0.72,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00402,Engine Components,Lower Mainland,533.27,152.57999999999998,101.81,254.39,27.254,4.492,0.1015,5.6,9.33,0.346,0.3626,0.0,18.16,181.68,36.36,19389.7,0.0,0.245,6.0,12,1,Mature,121,STOCKOUT_RISK,0.0,0.0,5.6,REPLENISH,BELOW_REORDER_POINT
SKU-00402,Engine Components,Northern BC,533.27,46.68,43.75,90.43,15.078,2.622,-0.3308,3.1,6.0,0.789,0.2812,0.5022,10.6,101.06,0.0,0.0,28.24,0.395,6.0,12,1,Mature,121,STOCKOUT_RISK,10.630000000000003,12.0,3.1,REPLENISH,BELOW_REORDER_POINT
SKU-00402,Engine Components,Vancouver Island,533.27,84.38000000000001,0.86,85.24000000000001,17.321,2.426,0.1315,4.87,4.92,0.481,0.4076,0.9992,9.8,113.73,0.0,0.0,0.0,0.245,6.0,12,1,Mature,121,STOCKOUT_RISK,28.489999999999995,36.0,4.87,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00403,Filters,Interior,480.46,0.0,22.449999999999996,22.449999999999996,62.036,14.202,-0.6171,0.0,0.36,78.992,1.0,1.0,43.39,256.08,0.0,0.0,161.37,0.93,3.43,12,12,Decline,134,STOCKOUT,233.63,252.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00403,Filters,Lower Mainland,480.46,22.12,95.28,117.4,91.422,17.984,0.0,0.24,1.28,3.322,0.7778,1.0,54.94,368.39,0.0,0.0,234.0,0.78,3.43,12,12,Decline,134,STOCKOUT_RISK,250.98999999999998,252.0,0.24,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00403,Filters,Northern BC,480.46,44.54,84.52000000000001,129.06,51.042,12.961,3.6265,0.87,2.53,1.623,0.7108,0.9722,39.6,214.6,0.0,0.0,73.05,0.78,3.43,12,12,Decline,134,STOCKOUT_RISK,85.53999999999999,96.0,0.87,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00403,Filters,Vancouver Island,480.46,11.49,52.89,64.38,55.135,16.972,0.0798,0.21,1.17,7.717,0.7881,1.0,51.85,240.89,0.0,0.0,136.6,0.78,3.43,12,12,Decline,134,STOCKOUT_RISK,176.51,180.0,0.21,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00404,Fluids,Interior,100.0,159.49,0.0,159.49,6.768,1.775,0.5123,23.57,23.57,0.153,0.1312,0.0,6.64,41.45,105.35,10535.0,0.0,0.388,5.14,1,1,Mature,38,SLOW_MOVING,0.0,0.0,23.57,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00404,Fluids,Lower Mainland,100.0,247.23,44.52,291.75,8.268,1.222,0.0864,29.9,35.29,0.119,0.0955,0.0,4.57,47.09,225.61,22561.0,0.0,0.388,5.14,1,1,Mature,38,SLOW_MOVING,0.0,0.0,29.9,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00404,Fluids,Northern BC,100.0,208.43,0.0,208.43,5.651,1.85,0.4411,36.88,36.88,0.087,0.0844,0.0,6.92,35.99,163.22,16322.0,0.0,0.388,5.14,1,1,Mature,38,SLOW_MOVING,0.0,0.0,36.88,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00404,Fluids,Vancouver Island,100.0,189.18,0.0,189.18,6.287,4.06,0.4561,30.09,30.09,0.108,0.0683,0.0,15.19,47.53,138.88,13888.0,0.0,0.388,5.14,1,1,Mature,38,SLOW_MOVING,0.0,0.0,30.09,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00405,Electrical,Interior,472.52,44.14,84.91000000000001,129.05,60.715,26.002,-0.1999,0.73,2.13,1.686,0.5984,0.9926,88.82,349.02,0.0,0.0,151.58,0.16,4.29,24,1,New,22,STOCKOUT_RISK,219.96999999999997,240.0,0.73,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00405,Electrical,Lower Mainland,472.52,0.0,68.62,68.62,78.119,16.766,-0.7699,0.0,0.88,77.525,0.0,1.0,57.27,392.06,0.0,0.0,234.26,0.31,4.29,24,1,New,22,STOCKOUT,323.44,336.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00405,Electrical,Northern BC,472.52,95.37,95.91999999999999,191.29,40.695,8.372,0.0594,2.34,4.7,0.723,0.3015,0.165,28.6,203.01,0.0,0.0,95.16,0.01,4.29,24,1,New,22,STOCKOUT_RISK,11.719999999999999,24.0,2.34,REPLENISH,BELOW_REORDER_POINT
SKU-00405,Electrical,Vancouver Island,472.52,0.0,58.61,58.61,48.112,9.203,-0.3278,0.0,1.22,73.45,1.0,1.0,31.43,237.63,0.0,0.0,114.52,0.16,4.29,24,1,New,22,STOCKOUT,179.01999999999998,216.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00406,Electrical,Interior,456.73,0.0,49.22,49.22,81.029,17.34,0.2154,0.0,0.61,92.888,1.0,1.0,37.46,176.37,0.0,0.0,165.44,0.083,1.71,24,1,Growth,75,STOCKOUT,127.15,336.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00406,Electrical,Lower Mainland,456.73,0.0,49.370000000000005,49.370000000000005,103.921,12.428,0.0,0.0,0.48,93.003,0.0,1.0,26.85,205.0,0.0,0.0,303.85,0.233,1.71,24,1,Growth,75,STOCKOUT,155.63,432.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00406,Electrical,Northern BC,456.73,77.81,87.49000000000001,165.3,58.015,7.864,2.5749,1.34,2.85,1.038,0.5366,0.0,16.99,116.44,0.0,0.0,90.8,0.083,1.71,24,1,Growth,75,STOCKOUT_RISK,0.0,0.0,1.34,REPLENISH,BELOW_REORDER_POINT
SKU-00406,Electrical,Vancouver Island,456.73,16.85,43.07,59.92,60.312,7.724,-0.6029,0.28,0.99,4.913,0.7688,1.0,16.69,120.08,0.0,0.0,117.22,0.233,1.71,24,1,Growth,75,STOCKOUT_RISK,60.15999999999999,72.0,0.28,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00407,Engine Components,Interior,218.82,154.51999999999998,11.09,165.60999999999999,20.078,3.356,0.2657,7.7,8.25,0.307,0.2133,0.0,10.04,76.01,4.99,1091.91,20.6,0.182,3.29,1,6,Growth,70,SLOW_MOVING,0.0,0.0,7.7,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00407,Engine Components,Lower Mainland,218.82,11.1,75.36,86.46,32.014,9.445,-0.6498,0.35,2.7,5.041,0.7193,0.863,28.25,133.44,0.0,0.0,79.84,0.332,3.29,1,6,Growth,70,STOCKOUT_RISK,46.980000000000004,47.0,0.35,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00407,Engine Components,Northern BC,218.82,78.7,30.9,109.6,16.109,4.146,1.1095,4.89,6.8,0.469,0.3051,0.0,12.4,65.33,0.0,0.0,17.65,0.182,3.29,1,6,Growth,70,HEALTHY,0.0,0.0,4.89,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00407,Engine Components,Vancouver Island,218.82,184.64,43.71,228.35,18.378,3.25,0.1428,10.05,12.43,0.242,0.2221,0.0,9.72,70.1,81.33,17796.63,0.0,0.182,3.29,1,6,Growth,70,SLOW_MOVING,0.0,0.0,10.05,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00408,Brakes,Interior,166.92,46.87,32.35,79.22,15.086,1.744,0.1038,3.11,5.25,0.769,0.5056,0.0,5.55,61.58,0.0,0.0,1.07,0.135,3.71,6,6,Mature,109,STOCKOUT_RISK,0.0,0.0,3.11,REPLENISH,BELOW_REORDER_POINT
SKU-00408,Brakes,Lower Mainland,166.92,38.88,42.650000000000006,81.53,18.438,3.124,-0.2575,2.11,4.42,1.174,0.3139,0.0151,9.93,78.42,0.0,0.0,34.3,0.285,3.71,6,6,Mature,109,STOCKOUT_RISK,0.0,0.0,2.11,REPLENISH,BELOW_REORDER_POINT
SKU-00408,Brakes,Northern BC,166.92,159.49,20.2,179.69,12.374,3.531,-0.4653,12.89,14.52,0.205,0.1399,0.0,11.23,57.19,80.7,13470.44,11.99,0.435,3.71,6,6,Mature,109,SLOW_MOVING,0.0,0.0,12.89,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00408,Brakes,Vancouver Island,166.92,105.15,0.0,105.15,13.635,1.398,-0.025,7.71,7.71,0.312,0.2649,0.0,4.45,55.09,0.0,0.0,0.0,0.135,3.71,6,6,Mature,109,HEALTHY,0.0,0.0,7.71,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00409,Suspension,Interior,458.05,47.09,101.71000000000001,148.8,52.534,11.557,0.4526,0.9,2.83,1.669,0.7374,1.0,43.84,321.52,0.0,0.0,58.34,0.753,5.29,6,1,Decline,147,STOCKOUT_RISK,172.71999999999994,174.0,0.9,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00409,Suspension,Lower Mainland,458.05,11.12,31.259999999999998,42.379999999999995,63.174,6.757,-0.1297,0.18,0.67,8.802,0.911,1.0,25.63,359.55,0.0,0.0,80.1,0.903,5.29,6,1,Decline,147,STOCKOUT_RISK,317.17,318.0,0.18,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00409,Suspension,Northern BC,458.05,39.75,62.79,102.53999999999999,33.539,3.692,0.0,1.19,3.06,1.57,0.4344,1.0,14.01,191.28,0.0,0.0,72.79,0.753,5.29,6,1,Decline,147,STOCKOUT_RISK,88.74000000000001,90.0,1.19,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00409,Suspension,Vancouver Island,458.05,110.63,108.49000000000001,219.12,41.618,9.08,0.9856,2.66,5.27,0.59,0.4426,0.5164,34.44,254.42,0.0,0.0,34.96,0.753,5.29,6,1,Decline,147,STOCKOUT_RISK,35.29999999999998,36.0,2.66,REPLENISH,BELOW_REORDER_POINT
SKU-00410,Batteries,Interior,187.85,68.43,118.96,187.39,68.552,15.265,-0.1629,1.0,2.73,1.448,0.5918,1.0,62.43,483.54,0.0,0.0,121.1,0.292,6.14,12,12,Growth,62,STOCKOUT_RISK,296.15000000000003,300.0,1.0,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00410,Batteries,Lower Mainland,187.85,0.0,69.88,69.88,96.004,14.26,-0.2009,0.0,0.73,88.857,1.0,1.0,58.32,648.06,0.0,0.0,112.98,0.292,6.14,12,12,Growth,62,STOCKOUT,578.18,588.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00410,Batteries,Northern BC,187.85,13.93,59.86,73.78999999999999,64.084,13.024,2.5459,0.22,1.15,5.351,0.8294,1.0,53.26,446.92,0.0,0.0,133.61,0.142,6.14,12,12,Growth,62,STOCKOUT_RISK,373.13,384.0,0.22,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00410,Batteries,Vancouver Island,187.85,74.55,89.78,164.32999999999998,68.92,14.958,0.4218,1.08,2.38,0.867,0.6012,1.0,61.17,484.54,0.0,0.0,61.75,0.142,6.14,12,12,Growth,62,STOCKOUT_RISK,320.21000000000004,324.0,1.08,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00411,Engine Components,Interior,157.36,0.0,69.77000000000001,69.77000000000001,104.332,19.822,-0.1034,0.0,0.67,76.011,1.0,1.0,44.57,238.33,0.0,0.0,242.68,0.211,1.86,1,24,Growth,71,STOCKOUT,168.56,418.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00411,Engine Components,Lower Mainland,157.36,0.0,76.37,76.37,154.347,26.516,-0.5893,0.0,0.49,100.899,1.0,1.0,59.62,346.27,0.0,0.0,378.47,0.211,1.86,1,24,Growth,71,STOCKOUT,269.9,618.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00411,Engine Components,Northern BC,157.36,0.0,22.5,22.5,77.095,15.089,-1.0,0.0,0.29,87.23,0.0,1.0,33.93,177.1,0.0,0.0,230.61,0.361,1.86,1,24,Growth,71,STOCKOUT,154.6,309.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00411,Engine Components,Vancouver Island,157.36,0.0,52.910000000000004,52.910000000000004,89.63,17.467,-1.0,0.0,0.59,69.311,0.0,1.0,39.28,205.73,0.0,0.0,263.92,0.361,1.86,1,24,Growth,71,STOCKOUT,152.82,359.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00412,Engine Components,Interior,171.4,0.0,54.35,54.35,28.293,5.19,-0.5674,0.0,1.92,49.017,1.0,0.0,9.15,41.49,0.0,0.0,87.72,0.407,1.14,1,24,Mature,52,STOCKOUT,0.0,114.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00412,Engine Components,Lower Mainland,171.4,171.96,135.85999999999999,307.82,41.971,5.737,0.1603,4.1,7.33,0.347,0.3332,0.0,10.12,58.09,0.0,0.0,31.88,0.257,1.14,1,24,Mature,52,HEALTHY,0.0,0.0,4.1,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00412,Engine Components,Northern BC,171.4,167.86,75.38,243.24,25.281,3.716,0.1862,6.64,9.62,0.334,0.2473,0.0,6.55,35.45,40.99,7025.69,19.29,0.257,1.14,1,24,Mature,52,SLOW_MOVING,0.0,0.0,6.64,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00412,Engine Components,Vancouver Island,171.4,87.21,48.45,135.66,27.43,6.005,-0.3615,3.18,4.95,0.53,0.2003,0.0,10.59,41.94,0.0,0.0,50.71,0.407,1.14,1,24,Mature,52,HEALTHY,0.0,0.0,3.18,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00413,Tools,Interior,107.44,153.14999999999998,64.95,218.09999999999997,16.335,2.773,-0.4321,9.38,13.35,0.255,0.155,0.0,7.73,54.41,87.42,9392.4,16.93,0.48,2.86,1,6,New,17,SLOW_MOVING,0.0,0.0,9.38,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00413,Tools,Lower Mainland,107.44,51.230000000000004,54.87,106.1,22.464,5.163,0.3009,2.28,4.72,0.92,0.5116,0.0,14.4,78.58,0.0,0.0,20.51,0.18,2.86,1,6,New,17,STOCKOUT_RISK,0.0,0.0,2.28,REPLENISH,BELOW_REORDER_POINT
SKU-00413,Tools,Northern BC,107.44,191.0,95.35999999999999,286.36,14.749,2.045,1.3749,12.95,19.42,0.149,0.1295,0.0,5.7,47.84,168.37,18089.67,12.65,0.33,2.86,1,6,New,17,SLOW_MOVING,0.0,0.0,12.95,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00413,Tools,Vancouver Island,107.44,61.739999999999995,20.28,82.02,16.36,1.526,-0.0584,3.77,5.01,0.581,0.4462,0.0,4.26,51.0,0.0,0.0,0.0,0.18,2.86,1,6,New,17,HEALTHY,0.0,0.0,3.77,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00414,Brakes,Interior,458.05,154.14000000000001,0.0,154.14000000000001,7.444,1.423,0.1584,20.71,20.71,0.128,0.1302,0.0,5.61,48.15,94.59,43326.95,0.0,0.521,5.71,1,24,Mature,115,SLOW_MOVING,0.0,0.0,20.71,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00414,Brakes,Lower Mainland,458.05,113.75999999999999,7.93,121.69,10.536,2.135,0.1147,10.8,11.55,0.265,0.2326,0.0,8.42,68.63,37.4,17131.07,0.0,0.171,5.71,1,24,Mature,115,SLOW_MOVING,0.0,0.0,10.8,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00414,Brakes,Northern BC,458.05,210.55,19.57,230.12,6.181,0.893,0.0725,34.06,37.23,0.085,0.0862,0.0,3.52,38.84,180.67,82755.89,0.0,0.521,5.71,1,24,Mature,115,SLOW_MOVING,0.0,0.0,34.06,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00414,Brakes,Vancouver Island,458.05,160.6,21.58,182.18,7.868,1.653,0.3277,20.41,23.16,0.127,0.1505,0.0,6.52,51.48,119.24,54617.88,0.0,0.521,5.71,1,24,Mature,115,SLOW_MOVING,0.0,0.0,20.41,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00415,Brakes,Interior,217.43,79.02000000000001,24.39,103.41000000000001,25.773,4.784,-0.1535,3.07,4.01,0.856,0.401,0.9998,18.63,162.22,0.0,0.0,25.67,0.902,5.57,1,24,Decline,185,STOCKOUT_RISK,58.80999999999999,59.0,3.07,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00415,Brakes,Lower Mainland,217.43,85.32,80.02000000000001,165.34,37.786,10.818,1.543,2.26,4.38,0.844,0.5282,0.9616,42.13,252.66,0.0,0.0,10.34,0.752,5.57,1,24,Decline,185,STOCKOUT_RISK,87.32,88.0,2.26,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00415,Brakes,Northern BC,217.43,208.59,50.57,259.16,20.664,3.73,-0.0373,10.09,12.54,0.273,0.211,0.0,14.53,129.65,93.85,20405.81,0.0,0.752,5.57,1,24,Decline,185,OBSOLETE_RISK,0.0,0.0,10.09,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00415,Brakes,Vancouver Island,217.43,165.53,70.99,236.51999999999998,22.78,3.704,0.3007,7.27,10.38,0.318,0.3108,0.0,14.43,141.34,54.28,11802.1,0.0,0.752,5.57,1,24,Decline,185,OBSOLETE_RISK,0.0,0.0,7.27,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00416,Fluids,Interior,159.33,12.02,66.15,78.17,51.861,10.313,0.2325,0.23,1.51,4.253,0.8218,0.0,14.38,51.43,0.0,0.0,104.37,0.062,0.71,6,1,New,17,STOCKOUT_RISK,0.0,0.0,0.23,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00416,Fluids,Lower Mainland,159.33,0.0,34.42,34.42,71.04,18.389,6.0754,0.0,0.48,79.56,1.0,0.8532,25.64,76.39,0.0,0.0,128.71,0.062,0.71,6,1,New,17,STOCKOUT,41.97,288.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00416,Fluids,Northern BC,159.33,0.0,25.29,25.29,50.625,28.304,-0.2425,0.0,0.5,84.279,1.0,0.6752,39.47,75.63,0.0,0.0,130.04,0.212,0.71,6,1,New,17,STOCKOUT,50.339999999999996,204.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00416,Fluids,Vancouver Island,159.33,41.12,17.1,58.22,40.811,6.389,-0.1335,1.01,1.43,1.805,0.4779,0.0,8.91,38.06,0.0,0.0,86.29,0.212,0.71,6,1,New,17,UNDERSTOCKED,0.0,0.0,1.01,REPLENISH,BELOW_REORDER_POINT
SKU-00417,Engine Components,Interior,541.58,17.27,25.79,43.06,72.635,12.412,-0.0056,0.24,0.59,4.302,0.7916,0.7998,17.31,69.19,0.0,0.0,136.55,0.076,0.71,1,12,Mature,37,STOCKOUT_RISK,26.130000000000003,27.0,0.24,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00417,Engine Components,Lower Mainland,541.58,0.0,34.449999999999996,34.449999999999996,87.015,11.697,-0.2872,0.0,0.4,90.82,1.0,0.9975,16.31,78.46,0.0,0.0,204.23,0.226,0.71,1,12,Mature,37,STOCKOUT,44.01,349.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00417,Engine Components,Northern BC,541.58,41.75,63.35,105.1,56.414,14.091,0.2819,0.74,1.86,1.938,0.5854,0.0,19.65,59.95,0.0,0.0,130.48,0.076,0.71,1,12,Mature,37,UNDERSTOCKED,0.0,0.0,0.74,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00417,Engine Components,Vancouver Island,541.58,31.68,76.84,108.52000000000001,58.134,14.569,0.6289,0.54,1.87,2.174,0.7146,0.0,20.32,61.84,0.0,0.0,130.62,0.076,0.71,1,12,Mature,37,STOCKOUT_RISK,0.0,0.0,0.54,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00418,Fluids,Interior,95.45,20.29,16.02,36.31,23.826,4.81,1.1174,0.85,1.52,2.545,0.6903,1.0,19.21,158.76,0.0,0.0,33.52,0.227,5.86,12,12,New,19,STOCKOUT_RISK,122.45,132.0,0.85,EXPEDITE_ORDER,IMMINENT_STOCKOUT
